PROTEIN_ID	GENE_NAME	PUBMED_ID	dbSNP_ref
P61916;B4DQV7;Q15668;Q29413	NPC2		
Q06495;B4DPE3	SLC34A1		
O95436;A5PL17;Q8N2K2;Q8WYA9;Q9P0V7	SLC34A2		
Q8N130;A2BFA1	SLC34A3		
O00624;A6NK81;A6NLD6;Q5TB84;Q76P85	SLC17A2		
O00476;B7WNJ5;B7Z511;Q8WWC7;Q9H533	SLC17A3		
Q9Y639;B2RAL7;B7Z4D3;B7ZLL2;Q17R52;Q59EJ9;Q6NVX7;Q9Y640	NPTN		
Q14995;B2R8Q3;O00402;Q86XD4	NR1D2		
P55055;A8K490;B4DNM6;E7EWA6;Q12970;Q5I0Y1	NR1H2		
Q13133;A8K3J9;D3DQR1;Q8IW13;Q96H87	NR1H3		
Q96RI1;A1L4K5;B7Z412;B7ZM06;F8VYG8;Q8NFP5;Q8NFP6;Q92943	NR1H4		
O75469;Q006P5;Q008C8;Q96AC7;Q9UJ22;Q9UJ23;Q9UJ24;Q9UJ25;Q9UJ26;Q9UJ27;Q9UNW4	NR1I2		
Q16612;B2RDN8;B7Z5D2;D3DSZ8	NREP		
Q16656;A8K4C6;B4DDV6;Q15305;Q96AN2	NRF1		
Q496H8;Q6UWH7	NRN1L		
Q9NPD7;B2RA93;Q7Z4Y1	NRN1		
Q9Y6Y0;A8K8R6;Q1G4T6;Q1G4T7;Q5TF75;Q6NW38;Q7LCG2;Q9NZX0;Q9Y480	IVNS1ABP		
Q86YG4	NT5DC4		
Q9NPB1	NT5M		
Q9GZY6;A6NFK6;A8K209;A8K4F1;D3DXF9;Q9BXX8;Q9NZY9	LAT2		
P20783;B7Z1T5;Q6FH50	NTF3		
P34130;Q6FH56	NTF4		
Q92621;A6H8X3;Q86YC1	NUP205		
P35658;A6NFQ0;Q15010;Q3KQZ0;Q5JUP7;Q75R47;Q86XD3	NUP214		
P03897	MT-ND3		
Q9NRX3;Q6IAH9	NDUFA4L2		
O60285;A7MD39;Q96KA8	NUAK1		
Q9H093	NUAK2		
O95848;Q86SJ8	NUDT14		
Q9NV35;A2RUR6;Q32Q27;Q6P2C9	NUDT15		
Q96DE0;B4E3B4;E9PED4;F5GYJ1;Q96N82	NUDT16		
P0C025	NUDT17		
Q9BZD4;Q8WU69;Q96HJ4;Q96Q78	NUF2		
O60356;B2R5C4;O60357;Q6FGG3	NUPR1		
P58181;B9EH39;Q6IF58;Q96R11	OR10A3		
Q9H209;B2RNP5;B9EH36;Q96R20	OR10A4		
Q9H207;O95223;Q52M66;Q96R21;Q96R22	OR10A5		
Q8NH74;Q6IF59	OR10A6		
Q8NGE5;Q6IFD5;Q96R19	OR10A7		
Q8NH08	OR10AC1		
Q8NGE0;B9EGT9;Q6IFA8	OR10AD1		
Q8NH19;B2RNH4;Q6IEU3	OR10AG1		
Q96KK4;Q5SUN7;Q96R18	OR10C1		
Q8NH80	OR10D3		
Q8NGN7	OR10D4P		
Q8NGC3;B2RPD0	OR10G2		
Q8NGC4;Q6IET7;Q96R77	OR10G3		
Q8NGN3;Q6IEW0	OR10G4		
Q8NH81	OR10G6		
Q8NGN6;Q6IFE8	OR10G7		
Q8NGN5;B2RNJ3;Q6IEV2	OR10G8		
Q8NGN4	OR10G9		
Q9Y4A9;Q6IFQ2;Q96R59	OR10H1		
O60403;Q6IFQ1;Q96R58	OR10H2		
Q9Y5P1;Q17R53;Q96RD4	OR51B2		
Q9Y5P0;A7MAV5;Q6NTD7	OR51B4		
Q9H339;B2RN59	OR51B5		
Q9H340	OR51B6		
Q8NGF3;B9EIK4	OR51D1		
Q8TCB6;A8KAM6;Q5S4P5;Q66X57;Q6IF93	OR51E1		
Q9H255;B2RA63;Q6IF94	OR51E2		
A6NGY5	OR51F1		
Q8NH61;Q6IFI1	OR51F2		
Q8NGK1;B9EGW8;Q6IFH6	OR51G1		
Q8NGK0;Q6IFH7	OR51G2		
Q8NH63;Q6IFI3	OR51H1		
Q9H343;B9EKW2;Q6IF33	OR51I1		
Q9H344;B9EIL6;Q6IF81	OR51I2		
Q9H342	OR51J1		
Q8NGJ5;Q6IFE5	OR51L1		
Q9H341;Q6IF80	OR51M1		
Q8NH59;B2RNN1	OR51Q1		
Q8IXM7	ODF3L1		
Q3SX64;Q3SX65;Q8N1L2	ODF3L2		
Q96M63;Q6ZRL4;Q96M06;Q9UFG8	ODAD1		
Q5T2S8;A8K906;B7Z7I1;Q9H0C0	ODAD2		
A5D8V7;B4DXT0;Q96CG5	ODAD3		
Q96NG3;Q6NX40;Q6PJ04;Q9H0K5	ODAD4		
P11177;B2R7L0;B4DDD7;Q6FH45;Q9BQ27;Q9UFK3	PDHB		
Q15743;Q13334;Q4VBB4;Q6IX34	GPR68		
Q5TC84;Q2TAC1;Q8NEQ4;Q9H7B5	OGFRL1		
O15294;Q7Z3K0;Q8WWM8;Q96CC1;Q9UG57	OGT		
Q96E52;D3DQ54;Q5T3G6;Q5T3G7;Q5T3G8;Q5T3G9;Q5T3H0;Q8NBB3	OMA1		
Q14982;B2CZX2;B7ZLQ1;Q17RN7;Q7Z3W6	OPCML		
O60431;B2RU23;Q96R92	OR1I1		
Q8NGS3;A3KFL8;Q6IF10;Q96R88	OR1J1		
Q8NGS2;A3KFL9;Q6IF14;Q96R90;Q9NZP1	OR1J2		
Q8NGS1;A3KFM0;Q6IEZ3;Q96R89	OR1J4		
Q8NGR3;B9EH41;Q4VXB7;Q96R23	OR1K1		
Q8NH94;Q5T7Z3;Q6IFN2	OR1L1		
Q8NH93;B2RNF4;Q6IFN1	OR1L3		
Q8NGR5;Q6IFN0;Q96R81	OR1L4		
Q8NGR2;Q6IFM8;Q96R80	OR1L6		
Q8NGR8;A3KFM3;B9EIR6;Q6IF15;Q96R79	OR1L8		
Q8NGA1;B9EHA6;Q6IFJ3;Q96R91	OR1M1		
Q8NGS0;A3KFM1;O43870;Q6IF16;Q96R93	OR1N1		
Q8NGR9;A3KFM2;B2RNY4;Q6IF17;Q96RA3	OR1N2		
Q8NH06	OR1P1		
Q15612;Q6IFN4;Q8NGR7;Q96R82	OR1Q1		
Q8NH92;Q6IFG3	OR1S1		
Q8NGQ3;Q6IFG5;Q96R85	OR1S2		
Q8NG98;A8CAH8;A8CAH9;A8CAI0;A8CAI1;B9EH79	OR7D4		
Q8NGA0;Q6IFJ5;Q96RA1	OR7G1		
Q8NG99;Q6IFJ4;Q96RA0	OR7G2		
Q8NG95;Q6IFJ6;Q96R99	OR7G3		
P0DMU2;Q15614;Q6IF38	OR8G3P		
Q8NGG7;Q6IEW7;Q96RC6	OR8A1		
Q96RD0;Q8NGH2	OR8B2		
Q8NGG8;Q6IFQ8;Q8NGH1	OR8B3		
Q96RC9;B2RNF8;Q6IFQ7	OR8B4		
Q15620;A1L446;Q96RC8	OR8B8		
Q9H0X9;A6NDP0;A6NJS8;B4DVB0;Q54A90;Q8N596;Q9BZB0;Q9P1Z4	OSBPL5		
Q9BZF3;B4DTW1;C4AMC0;C4AME4;D3DPF6;D3DPF7;Q4ZG68;Q53T68;Q59H61;Q7Z4Q1;Q86V84;Q8N9T0;Q96SR1	OSBPL6		
Q9BZF2;D3DTT6;Q6PIV6	OSBPL7		
Q9BZF1;A8K1T2;E9PE66;E9PE68;Q52LQ3;Q68D75;Q8WXP8;Q9P277	OSBPL8		
Q96SU4;B1AKJ8;B3KPQ4;D3DQ31;Q5TFC0;Q6IA67;Q86YQ3;Q8NB17;Q8TAS8;Q96SK4;Q9H9X2	OSBPL9		
P22059;Q6P524	OSBP		
Q969R2;B0QYG1;B4DK24;B4DKE4;B4DTR3;F5H2A3;O60396;Q0VF99;Q8NA37;Q9BY96;Q9BZF0	OSBP2		
Q8IYS5;B7WNS2;Q5GRG5;Q8N763;Q8NHL4;Q8WXQ0;Q8WXQ1;Q8WXQ2	OSCAR		
P41217;B3KQI1;B4DLW9;D3DN65;Q6J2Q6;Q6PIQ4;Q8TB85;Q9H3J3	CD200		
O43614;Q5VTM0	HCRTR2		
Q15070;B4DPA2	OXA1L		
Q96RQ9;Q1WMJ3;Q4GZN1;Q4GZN2;Q6P2Q3;Q8TEM5;Q96RQ8	IL4I1		
Q99571;E7EPF7;F6RU17;O00450;O14722;Q5U089;Q5U090;Q8N4N1;Q9UBG9	P2RX4		
Q93086;G5E981;O43450;O75540;Q308M5;Q59F38;Q8IXW4;Q93087;Q9NZV0	P2RX5		
O15547;F6V3D7;Q32MB6;Q58F04;Q6IC33;Q9UL50	P2RX6		
Q99572;A8K2Z0;E7EMK6;F5H6P2;F5H7E8;F8W951;O14991;Q4VKH8;Q4VKH9;Q4VKI0;Q4VKI1;Q4VKI2;Q4VKI3;Q4VKI4;Q7Z771;Q96EV7	P2RX7		
P47900	P2RY1		
P04637;Q15086;Q15087;Q15088;Q16535;Q16807;Q16808;Q16809;Q16810;Q16811;Q16848;Q2XN98;Q3LRW1;Q3LRW2;Q3LRW3;Q3LRW4;Q3LRW5;Q86UG1;Q8J016;Q99659;Q9BTM4;Q9HAQ8;Q9NP68;Q9NPJ2;Q9NZD0;Q9UBI2;Q9UQ61	TP53		
P11940;Q15097;Q93004	PABPC1		
Q86U42;D3DS49;O43484	PABPN1		
Q9H361;Q8NHV0;Q9H086	PABPC3		
Q13310;B1ANQ8;Q4VC03;Q6P0N3	PABPC4		
Q13093;A5HTT5;Q15692;Q5VTT1;Q8IVA2	PLA2G7		
Q9Y536	PPIAL4A		
A0A0B4J2A2;A1L431;A2BFH1	PPIAL4C		
F5H284	PPIAL4D		
A0A075B759	PPIAL4E		
P0DN26	PPIAL4F		
P0DN37;A1L431;A2BFH1	PPIAL4G		
A0A075B767	PPIAL4H		
Q8TE04;A6NIP0;Q7RTX6;Q7Z495;Q8TBQ8	PANK1		
Q9BZ23;B1AK33;B2Z3X0;D3DVZ0;Q5T7I2;Q5T7I4;Q7RTX5;Q8N7Q4;Q8TCR5;Q9BYW5;Q9HAF2	PANK2		
Q8TEW8;E9PE87;Q8IUC7;Q8IUC9;Q96DK9;Q96N09;Q96NX6;Q96NX7;Q96Q29	PARD3B		
O00254;B2R754;B4DQ13;Q52M68;Q7Z3W3	F2RL2		
Q96RI0;O76067;Q6DK42	F2RL3		
Q9NPB6;O14911;Q9NPJ7	PARD6A		
Q9BYG5;A2A2A7;Q9Y510	PARD6B		
Q9BYG4;A8QM57	PARD6G		
Q02962;Q15105;Q15110;Q15837;Q5SZP2;Q5SZP3	PAX2		
P23760;G5E9C1;Q16448;Q494Z3;Q494Z4;Q53T90;Q6GSJ9;Q86UQ2;Q86UQ3	PAX3		
O43316;O95161;Q6B0H0	PAX4		
Q02548;A3QVP6;A3QVP7;A3QVP8;C0KTF6;C0KTF7;C0KTF8;C0KTF9;C0KTG0;O75933;Q5SFM2;Q6S728;Q6S729;Q6S730;Q6S731;Q6S732	PAX5		
Q96E09	PABIR1		
Q7Z309;A8K902;Q6PIM2;Q6ZU47;Q6ZV64;Q6ZVE4;Q8TB75	PABIR2		
Q6P4D5;F5H036;Q8WVK9	PABIR3		
P57723;Q96AH7	PCBP4		
P05165;B4DKY8;B4DPF9;C9JPQ8;Q15979;Q8WXQ7	PCCA		
Q9Y5F9;Q9Y5C5	PCDHGB6		
Q9Y5F8;Q9UN63	PCDHGB7		
Q9UN70;O60622;Q08192;Q9Y5C4	PCDHGC3		
Q9Y5F7;Q495T2;Q9Y5C3	PCDHGC4		
Q9Y5F6;Q9Y5C2	PCDHGC5		
Q08174;Q8IUP2	PCDH1		
O60245;O60246;O60247;Q4W5C4	PCDH7		
O95206;B4DMV7;Q5TAN1;Q5TAN2;Q8IYE9;Q96SF1	PCDH8		
Q9HC56;A2A6U1;Q5VT83;Q7Z3U0;Q8N3K7	PCDH9		
Q4G0U5;B4DEK0;B4E2T5	CFAP221		
Q96MG8;F5H1M8;Q96FK9	PCMTD1		
Q9NV79;E1P5H3;Q8IW60;Q9H4K2	PCMTD2		
Q8NBM8;Q7Z4S2;Q8NCY5;Q8NF69;Q9BTE8;Q9BWS3	PCYOX1L		
Q9NZQ7;B2RBA2;B4DU27;Q14CJ2;Q2V8D5;Q66RK1;Q6WEX4;Q9NUZ5	CD274		
Q9BQ51;Q14CN8;Q5T7Z6;Q6JXL8;Q6JXL9	PDCD1LG2		
Q9Y5Y4;O94765;Q4QRI6	PTGDR2		
Q13258;G3V5L3;Q13250;Q13251;Q1ZZ52	PTGDR		
O43924;O43250	PDE6D		
A5PLL7	PEDS1		
Q8WWR9;G3V137;Q8WVI1	PPDPFL		
O15530;H0Y4Z0;Q59EH6;Q6FI20;Q8IV52;Q9BRD5	PDPK1		
Q6A1A2	PDPK2P		
Q86YL7;A9Z1Y2;B2R6J8;E9PB68;F6QWX5;O60836;O95128;Q7L375;Q8NBQ8;Q8NBR3	PDPN		
O00764;Q7Z2Y0;Q9BS02	PDXK		
P01213;A8K0Q3	PDYN		
Q9GZU2;A7E2B8;B4DIM4;C9JP50;P78418;Q5H9P9;Q7Z7H7;Q8TF75;Q9GZY2	PEG3		
P22079;A5JUY4;E7EMJ3;Q13408;Q3KNQ2	LPO		
Q5SV97;Q6ZVZ7;Q9BRF2;S5G239	PERM1		
P05164;A1L4B8;Q14862;Q4PJH5;Q9UCL7	MPO		
Q8IYB4;B7Z2A5;B7Z305;B7Z318;B7Z5Z5;B7Z8P2;E7EUV8;E7EUZ0;E9PEC1;E9PH97;Q9NQD1;Q9P2U3;Q9P2U4	PEX5L		
P50542;A8K891;B4DZ45;B7ZAD5;D3DUT8;Q15115;Q15266;Q96FN7	PEX5		
P61758;B2R8L5;B4DWR3;F5H2A7;O55228;Q15765;Q5JT81;Q86X96	VBP1		
Q9NQP4;Q5TD11;Q92779	PFDN4		
P17858;Q96A64;Q96IH4;Q9BR91	PFKL		
P08237;J3KNX3;Q16814;Q16815;Q6ZTT1	PFKM		
Q01813;B3KS15;Q5VSR7;Q5VSR8	PFKP		
P16112;B9EK55;E7ENV9;E7EX88;H0YM81;Q13650;Q9UCD3;Q9UCP4;Q9UCP5;Q9UDE0	ACAN		
A6NDG6	PGP		
Q8N6C7;D6W630;Q17RJ9;Q8N6C6	MIR7-3HG		
Q92696;A8K5N2;D3DS69	RABGGTA		
Q99623;B4DP75;Q2YDA4;Q7KYU3;Q92978	PHB2		
Q8WV24;A1A4G9;Q15184;Q2TAN2;Q9NZ17	PHLDA1		
Q53GA4;O00496	PHLDA2		
Q9Y5J5;B2R5A4;Q53HD6;Q8NBW9	PHLDA3		
Q92561;D3DSR1;Q8N4I9	PHYHIP		
O75925;B2RB67;B3KSY9;C5J4B4;Q147X4;Q99751;Q9UN02	PIAS1		
O75928;O75927;Q96BT5;Q96KE3	PIAS2		
Q9Y6X2;Q9UFI3	PIAS3		
Q8N2W9;O75926;Q96G19;Q9UN16	PIAS4		
Q8WXW3;O95664;Q6U9V2;Q6UG50;Q86V07;Q96SF4	PIBF1		
P11309;Q38RT9;Q5T7H7;Q96RG3	PIM1		
Q9P1W9;A8K4G6;Q99739	PIM2		
Q86V86;A5D8X8;A8K7J0;B1B0P0;Q68BM2	PIM3		
Q9GZU8	PSME3IP1		
Q00169	PITPNA		
Q96J94;A4F266;O95404;Q8NA60;Q8TBY5;Q96JD5	PIWIL1		
Q9Y2H5;A7MD51;Q5VTI6	PLEKHA6		
Q6IQ23;B4DK33;B4DWC3;Q86VZ7	PLEKHA7		
Q96JA3;B4DH00;Q7Z5V8;Q9BU78;Q9H274;Q9H8Z7	PLEKHA8		
O95397	PLEKHA8P1		
Q9UF11;A8K0Q5;B2RBP1;B7Z716;Q9UBF5;Q9UI37;Q9UI44	PLEKHB1		
Q96CS7;B4DF08;B4DZ66;B8ZZN1;Q53FF1;Q53TH7;Q86W37;Q9BV75;Q9NWK1	PLEKHB2		
A1L4L8	PLAC8L1		
Q13393	PLD1		
O14939;I3L2C9;O43540;O43579;O43580;Q6PGR0;Q96BY3	PLD2		
P53350;Q15153;Q99746	PLK1		
Q9NYY3;O60679;Q96CV7;Q9UE61	PLK2		
Q9NRY6;A8K252;Q567U0;Q8NBW6;Q96F13	PLSCR3		
Q9NRQ2;A8K2E9;Q2TTR3;Q658L3;Q6ZR73;Q7Z505	PLSCR4		
Q68D20;B4DK88;Q764P1	PMS2CL		
P54278;B2R610;Q52LH6;Q5FBW9;Q5FBX1;Q5FBX2;Q75MR2	PMS2		
Q9NRX1;A8K6Q0;Q53G13;Q8WVB8	PNO1		
Q13519;B7Z749;Q6FH16	PNOC		
P63132	HERVK_113		
Q8NA72;B4DJG7;Q494X7;Q494X9;Q6P085	POC5		
Q7Z5L7;B4DKN5;B4E373;Q5VVZ2;Q5VVZ3;Q6PIR3;Q6UXL8;Q8N641	PODN		
Q9NP85;B1AM32;B1AM33;Q8N6Q5	NPHS2		
O00592;A6NHX8;Q52LZ7;Q53ER6	PODXL		
O75817;A4D2E0;Q9BV74	POP7		
Q8NE79;A8K1R4;E1P5D8;Q5T550;Q5T551;Q8IWC6;Q9HBV0;Q9UNG6	BVES		
Q8N131;Q8IWS2;Q96QV2	TMEM123		
Q6S5H5;A1L153;A6NMI9;Q6S5H6;Q6S8J2	POTEG		
Q6S545;A2CEK4;A6NCI1;A9Z1W0	POTEH		
P0CG38	POTEI		
P0CG39	POTEJ		
A6NI47	POTEM		
P67775;P05323;P13197	PPP2CA		
P24666;A8K1L9;B5MCC7;P24667;Q16035;Q16036;Q16725;Q3KQX8;Q53RU0	ACP1		
O14829;A6NHP4;A8K348;O15253;Q9NU21;Q9UJH0	PPEF1		
P23284;A8K534;Q6IBH5;Q9BVK5	PPIB		
Q9H939	PSTPIP2		
Q86WC6	PPP1R27		
Q5R3F8;Q96PY3	ELFN2		
Q7Z5V6;Q4G0P4;Q96M77	PPP1R32		
Q8NAV1;Q96JW1;Q9BVZ8	PRPF38A		
Q5VTL8;Q05DD6;Q32Q58;Q5VTL9;Q6PK39;Q7Z6E2;Q86WF3;Q8IWG9;Q9NW40	PRPF38B		
Q9NQV5;Q8N9F1	PRDM11		
Q9H4Q4;A3KFK9	PRDM12		
Q9H4Q3;Q5TGC1;Q5TGC2	PRDM13		
Q9GZV8;Q86UX9	PRDM14		
P57071;E9PDJ6;E9PF37;E9PGL3;Q4W8S0;Q4W8S3;Q4W8S4;Q4W8S5;Q8N0X3;Q8NEX0;Q9NQV3	PRDM15		
Q9HAZ2;A6NHQ8;B1AJP7;B1AJP8;B1AJP9;B1WB48;Q8WYJ9;Q9C0I8	PRDM16		
P04156;O60489;P78446;Q15216;Q15221;Q27H91;Q5QPB4;Q8TBG0;Q96E70;Q9UP19	PRNP		
Q9UKY0;A7U7M5;Q9H311;Q9H312;Q9NTM4	PRND		
P58294;Q5VWD4;Q8TC69	PROK1		
Q9HC23;Q53Z79;Q6ISR0	PROK2		
Q99935;A8MZ07;P85047	OPRPN		
Q16378;A8KA69;F5H0D7;Q8NFB3	PRR4		
O43490;Q6SV49;Q6SV50;Q6SV51;Q6SV52;Q6SV53;Q96EN6	PROM1		
Q8N271;A8K2V1;Q2HIX6;Q8NB84;Q8TAE2	PROM2		
Q96HE9;Q9NUZ7;Q9NXE9	PRR11		
Q9ULL5;E9PB06;Q8N4J6	PRR12		
Q9NZ81;Q0V8U0;Q6FIG7;Q6MZP8;Q6NXQ6;Q6PKF9	PRR13		
Q6PEW0;Q96LN9;Q9NT77	PRSS54		
Q6UWB4;E5RJX5	PRSS55		
P0CW18	PRSS56		
Q6UWY2;B2RNW8	PRSS57		
Q8IYP2;B3KVJ6;D3DXD2	PRSS58		
P17980;B2R8V1;Q3B757;Q3B865;Q53HU5;Q6GPG8;Q6IBS1;Q96HD3	PSMC3		
Q9BRX5;B2RDP3;E9PB21;Q9H870	GINS3		
Q8WXF1;Q5JTQ3;Q8NCZ9;Q8WXE8;Q9NV36	PSPC1		
P11686;A6XNE4;B2RE00;E9PGX3;P11687;Q12793;Q7Z5D0	SFTPC		
P26599;Q9BUQ0	PTBP1		
Q9UKA9;Q8N0Z1;Q8N160;Q8NFB0;Q8NFB1;Q969N9;Q96Q76	PTBP2		
Q3KNS1;F6LPT1;I3L499;Q6ZU28	PTCHD3		
Q6ZW05;A0A0A7EN49;B0QZ29;B2RPC0;B4DRK3;B4DTR9;Q5T884	PTCHD4		
Q06124;A8K1D9;Q96HD7	PTPN11		
Q05209;A4D1C5;B4DKY2;E9PBR5;E9PEH9;Q16130;Q59FD6;Q75MN8;Q86XU4	PTPN12		
Q12923;B2RTR0;Q15159;Q15263;Q15264;Q15265;Q15674;Q16826;Q8IWH7;Q9NYN9;Q9UDA8	PTPN13		
Q15678;Q5VSI0	PTPN14		
Q99952;B4E1E6;Q53P42	PTPN18		
P18031;Q5TGD8;Q9BQV9;Q9NQQ4	PTPN1		
Q8N142;Q86TT6;Q8N714	ADSS1		
Q9UJV8;Q8TE64	PURG		
Q8N0Z8;B4DP76;Q5TA41	PUSL1		
P11498;B4DN00;Q16705	PC		
Q8WXC3;B2R8L4;Q8NFP8	PYDC1		
Q56P42	PYDC2		
P0DMW2	NLRP2B		
W6CW81	PYDC5		
P22695;B3KSN4;Q9BQ05	UQCRC2		
Q96P65	QRFPR		
Q2TAL8;Q4G0F7;Q7L621;Q8TEA5	QRICH1		
Q9H0J4;A2RRE1;Q96LM3	QRICH2		
Q86UN3;Q0GGW3;Q17RL9;Q6X813	RTN4RL2		
Q96B01;A8K7D3;O43403;Q7Z779	RAD51AP1		
Q09MP3	RAD51AP2		
Q6MZT1;B7Z3X1	RGS7BP		
Q15771;Q6FGK1;Q6MZH2;Q96CI8	RAB30		
Q13636;B2RBT7;Q15770;Q9HC00	RAB31		
Q13637	RAB32		
Q9BZG1;B4E3A0;E9PEJ9;Q5BJE6;Q8NCJ8;Q96AR4	RAB34		
Q15286;B2R6E0;B4E390	RAB35		
O95755;Q2M390;Q7Z4A9;Q9UHP5	RAB36		
Q9H5N1	RABEP2		
Q7Z6M1;A8K403;O00568;Q69YR2;Q6FHA4;Q6IBG7;Q6P092;Q86Y76;Q9BWB1	RABEPK		
P63244;B3KTJ0;D3DWS0;P25388;P99049;Q53HU2;Q5J8M6;Q5VLR4;Q6FH47	RACK1		
O60894;Q6FGS5	RAMP1		
O60895;A7L9S6;K7EMD3;Q8N1F2	RAMP2		
O60896;Q7Z2Y1	RAMP3		
P10114;B2RCJ1;Q5JSC1;Q5JSC2	RAP2A		
P61225;P17964;Q96EG5;Q9CXG0	RAP2B		
Q9Y3L5;B3KWD6;Q5H9H9;Q9BTS0	RAP2C		
Q86WH2;Q86WH1	RASSF3		
Q9H2L5;Q86WH5;Q86WH6;Q86WH7;Q8N5A9;Q8TCK6	RASSF4		
Q8WWW0;A8K1E6;Q5SY32;Q8WWV9;Q8WXF4;Q9BT99	RASSF5		
Q6ZTQ3;Q68DT2;Q6PDA6;Q86WG9;Q86WH0	RASSF6		
Q02833;G5E9N9;Q3KP41;Q3KP42	RASSF7		
Q8NHQ8;A8K1Z0;O95647;Q5SCI2;Q76KB6	RASSF8		
O75901;B3KMQ4;Q8N5U8	RASSF9		
A6NK89	RASSF10		
Q8IXT5;A8MYB5	RBM12B		
Q8NDT2;A4QPG7;Q6QE19;Q9BV96	RBM15B		
Q9UL26;B3KR86;E1P605;Q8TF12;Q9H4E6	RAB22A		
Q9NW64;A6NDM5;B4DLI9;O95607	RBM22		
Q86U06;D3DS32;Q8ND16;Q8TB88;Q8WY40;Q9BUJ1;Q9NVV7	RBM23		
Q9BX46;E9PAY4;Q6QDA4;Q8N9D3;Q96NI3	RBM24		
P49756;A0PJL9;B2RNA8;B3KT03;Q2TA72;Q5XJ17;Q6P665;Q9H6A1;Q9UEQ5;Q9UIE9	RBM25		
Q5T8P6;B4DZE0;Q2NKM2;Q2NKQ2;Q5CZH8;Q5T8P5;Q5T8P8;Q5U5P5;Q5W0G7;Q8N3H5;Q96K92;Q96SZ3;Q9H2F8;Q9H7F9;Q9P1G7	RBM26		
Q9Y388;A8K9Z0;Q5JY82;Q9Y3I8	RBMX2		
P38159;B4E3U4;D3DWH0;E9PG86;Q5JQ67;Q8N8Y7;Q969R3	RBMX		
Q9H1K0;B4DWY8;C9J4P5;Q3KP30;Q59EY8;Q8NAQ1	RBSN		
Q9UBF6;A8K1H9;A8MTB5;C9JYL3;D3DNF7;D3DNF8;Q9BXN8;Q9Y5M7	RNF7		
P0DJD3;Q15376;Q15377;Q15414;Q6NSB5;Q86VU6;Q8NHR0	RBMY1A1		
A6NDE4;A6NCZ8;A6NE80;A8MSJ6	RBMY1B		
P0DJD4;Q15376;Q15377;Q15414;Q6NSB5;Q86VU6;Q8NHR0	RBMY1C		
P0C7P1;B7ZMD9	RBMY1D		
A6NEQ0;A6NCW6;A6NEG9;A6NKQ5	RBMY1E		
Q15415;B2R916	RBMY1J		
P06400;A8K5E3;P78499;Q5VW46;Q8IZL4	RB1		
Q5TC82;B3KVK1;Q5W180;Q5W181;Q8IVE6;Q8N9V1	RC3H1		
Q8TC12;A6NDK3;A8K062;B2RB26;B4DDW0;Q0QD40;Q6IAH5;Q9NRW0;Q9Y391	RDH11		
Q96NR8;B2RDA2;Q8TAW6	RDH12		
Q8NBN7;Q6UX79;Q96G88	RDH13		
Q9HBH5	RDH14		
O75452;Q9UNV2	RDH16		
O94761;A0A087WZ30;Q3Y424;Q96DW2;Q96F55	RECQL4		
O94762;Q6P4G0;Q9H0B1;Q9P1W7;Q9UNC8	RECQL5		
P78563;A6NFK8;A6NJ84;C3TTQ1;C3TTQ2;C9JUP4;G5E9B4;O00395;O00465;O00691;O00692;P78555;Q4AE77;Q4AE79;Q6P0M9;Q8NFA1;Q8NFD1	ADARB1		
Q9NS39;B2RPJ5;Q5VUT6;Q5VW42	ADARB2		
Q9P260	RELCH		
A0A1B0GV85	REELD1		
Q9BQ08;Q14D27	RETNLB		
Q9HD89;D6W649;Q540D9;Q76B53	RETN		
Q9H6L5;Q69YN8;Q9H6K6;Q9H764;Q9NXM8	RETREG1		
Q9GZR2;B2RAT2;Q5T8S4;Q5T8S5;Q5T8S6;Q9GZW3	REXO4		
P40937;A8MZ62;B3KSX8	RFC5		
Q9NWB1;Q7Z7I7;Q8TAE3;Q8TAF2;Q8WYB2;Q9NS20	RBFOX1		
O43251;A4F5G8;A8K5Z5;B0QYY8;B0QYY9;Q0PRL5;Q0VH35;Q5TF71;Q6IC09;Q8TD00;Q8WYB1;Q96DZ6;Q96NL7;Q9UGW4;Q9UH33	RBFOX2		
A6NFN3;B4DEG6;B4DF29	RBFOX3		
O75677;Q6IC06;Q9UJ97	RFPL1		
Q8N9B8;Q8TBF1	RASGEF1A		
Q0VAM2;Q0VAM1;Q4W5L7;Q4W5M3;Q96MY8	RASGEF1B		
Q8N431;D3DWQ7;Q7Z4T0;Q8NA49	RASGEF1C		
Q6GYQ0;A6NMA4;B9EK38;C5NU19;O94960;Q6GYP9;Q6ZT23;Q86YF3;Q86YF5;Q8ND69	RALGAPA1		
Q2PPJ7;Q4VXU6;Q5JUA3;Q5JUA4;Q5T9K3;Q96CX9;Q9BQT7;Q9H9D9;Q9ULE8	RALGAPA2		
P0DJD0;P0C839;Q68DN6;Q6V1X0	RGPD1		
P0DJD1;P0C839;Q68DN6;Q6V1X0	RGPD2		
A6NKT7;B8ZZM4	RGPD3		
Q7Z3J3;B9A029	RGPD4		
Q99666;Q53QN2;Q53T03;Q59GM7;Q9H0B2	RGPD6		
O14715;Q5CZA8	RGPD8		
Q6NTF9;Q7L534;Q9H5W6;Q9HBK7;Q9UDT2	RHBDD2		
Q9Y3P4;Q6I9X3;Q9UGQ7	RHBDD3		
Q9H310;A8K475;Q5SZW4;Q5SZW6;Q5SZW7;Q6P193;Q6YJI2;Q6YJI3	RHBG		
Q3KRB8	ARHGAP11B		
