KEGG Gene ID	KEGG Pathway ID
4893	hsa01521|hsa01522|hsa04010|hsa04012|hsa04014|hsa04015|hsa04062|hsa04068|hsa04071|hsa04072|hsa04137|hsa04140|hsa04150|hsa04151|hsa04210|hsa04211|hsa04213|hsa04218|hsa04360|hsa04370|hsa04371|hsa04540|hsa04550|hsa04625|hsa04650|hsa04660|hsa04662|hsa04664|hsa04714|hsa04720|hsa04722|hsa04725|hsa04726|hsa04730|hsa04810|hsa04910|hsa04912|hsa04915|hsa04916|hsa04917|hsa04919|hsa04921|hsa04926|hsa04929|hsa04933|hsa04935|hsa05010|hsa05022|hsa05034|hsa05160|hsa05161|hsa05163|hsa05165|hsa05166|hsa05167|hsa05170|hsa05200|hsa05203|hsa05205|hsa05206|hsa05207|hsa05208|hsa05210|hsa05211|hsa05213|hsa05214|hsa05215|hsa05216|hsa05218|hsa05219|hsa05220|hsa05221|hsa05223|hsa05224|hsa05225|hsa05226|hsa05230|hsa05231|hsa05235|hsa05417
4897	hsa04514
4899	hsa04371|hsa05016
490	hsa04020|hsa04022|hsa04024|hsa04261|hsa04925|hsa04961|hsa04970|hsa04972|hsa04978
4905	hsa04721|hsa04727|hsa04962
4907	hsa00230|hsa00240|hsa00760|hsa01100|hsa01232
4908	hsa04010|hsa04014|hsa04151|hsa04722
4909	hsa04010|hsa04014|hsa04151|hsa04722
491	hsa04020|hsa04022|hsa04024|hsa04261|hsa04925|hsa04961|hsa04970|hsa04972|hsa04978
4913	hsa03410
4914	hsa04010|hsa04014|hsa04020|hsa04151|hsa04210|hsa04722|hsa04750|hsa05200|hsa05202|hsa05216|hsa05230
4915	hsa04010|hsa04014|hsa04020|hsa04151|hsa04722|hsa05034
4916	hsa04020|hsa04722|hsa05230
4917	hsa04360
4919	hsa04310
492	hsa04020|hsa04022|hsa04024|hsa04261|hsa04925|hsa04961|hsa04970|hsa04972|hsa04978
4920	hsa04310
4922	hsa04080
4923	hsa04020|hsa04080
4927	hsa03013|hsa05014
4928	hsa03013|hsa05014|hsa05164
4929	hsa04925|hsa04928
493	hsa04020|hsa04022|hsa04024|hsa04261|hsa04925|hsa04961|hsa04970|hsa04972|hsa04978
4931	hsa03008
493753	hsa04714
4938	hsa04621|hsa05160|hsa05162|hsa05164|hsa05168|hsa05169|hsa05171
493869	hsa00480|hsa00590|hsa01100|hsa04918|hsa05014|hsa05016|hsa05022
4939	hsa04621|hsa05160|hsa05162|hsa05164|hsa05168|hsa05169|hsa05171
493911	hsa00750|hsa01100|hsa01240
4940	hsa04621|hsa05160|hsa05162|hsa05164|hsa05168|hsa05169|hsa05171
494143	hsa00480|hsa01100
4942	hsa00330|hsa01100
494324	hsa05206
494335	hsa05206
494551	hsa04110|hsa05170
495	hsa00190|hsa01100|hsa04966|hsa04971
4952	hsa00562|hsa01100|hsa04070
4953	hsa00330|hsa00480|hsa01100
496	hsa00190|hsa01100|hsa04966|hsa04971
4967	hsa00020|hsa01100|hsa01200
4968	hsa03410
4973	hsa03320|hsa04145|hsa05417
4976	hsa05017
498	hsa00190|hsa01100|hsa04714|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
4982	hsa04060|hsa04380
4985	hsa04022|hsa04071|hsa04080
4986	hsa04080
49861	hsa04514|hsa04530|hsa04670|hsa05130|hsa05160
4987	hsa04080
4988	hsa04080|hsa04915|hsa05032
4991	hsa04740
4992	hsa04740
4993	hsa04740
4994	hsa04740
4995	hsa04740
4998	hsa04110
4999	hsa04110
50	hsa00020|hsa00630|hsa01100|hsa01200|hsa01210|hsa01230
5000	hsa04110
5001	hsa04110
5008	hsa04060|hsa04151|hsa04630
5009	hsa00220|hsa01100|hsa01230
501	hsa00010|hsa00053|hsa00071|hsa00260|hsa00280|hsa00310|hsa00330|hsa00340|hsa00380|hsa00410|hsa00561|hsa00620|hsa01100|hsa04936
5010	hsa04514|hsa04530|hsa04670|hsa05130|hsa05160
5013	hsa04550
5018	hsa03060
5019	hsa00280|hsa00650|hsa01100
5020	hsa04024|hsa04080|hsa04921
5021	hsa04020|hsa04024|hsa04080|hsa04921
5023	hsa04020|hsa04080|hsa04611
5024	hsa04020|hsa04080|hsa04742
5025	hsa04020|hsa04080
5026	hsa04020|hsa04080
5027	hsa04020|hsa04080|hsa04621
5028	hsa04015|hsa04080|hsa04611|hsa04742
5029	hsa04080|hsa04750
5030	hsa04080|hsa04742
5031	hsa04080
5032	hsa04080
5033	hsa00330|hsa01100
5034	hsa04141
504189	hsa04740
504190	hsa04740
504191	hsa04740
5042	hsa03015|hsa03018
5045	hsa03250
5048	hsa00565|hsa01100
50484	hsa00230|hsa00240|hsa00480|hsa00983|hsa01100|hsa01232|hsa04115
50487	hsa00564|hsa00565|hsa00590|hsa00591|hsa00592|hsa01100|hsa04014|hsa04270|hsa04972|hsa04975
5049	hsa00565|hsa01100
5050	hsa00565|hsa01100
50506	hsa04918
50507	hsa04933|hsa04936|hsa05010|hsa05022|hsa05208
50509	hsa04974
5051	hsa00565|hsa01100
50511	hsa03440
50515	hsa00532
5052	hsa04146|hsa05146
5053	hsa00360|hsa00400|hsa00790|hsa01100|hsa01230
5054	hsa04066|hsa04115|hsa04218|hsa04371|hsa04390|hsa04610|hsa04933|hsa05142
5055	hsa04610
5058	hsa04010|hsa04012|hsa04014|hsa04024|hsa04062|hsa04360|hsa04392|hsa04510|hsa04625|hsa04650|hsa04660|hsa04666|hsa04810|hsa05120|hsa05130|hsa05132|hsa05170|hsa05205|hsa05211
506	hsa00190|hsa01100|hsa04714|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
50604	hsa04060|hsa04061|hsa04630
50613	hsa04141|hsa05014
50614	hsa00512|hsa00514|hsa01100
50615	hsa04060|hsa04630|hsa04659|hsa05321
50616	hsa04060|hsa04630|hsa04659|hsa05321
50617	hsa00190|hsa01100|hsa04142|hsa04145|hsa04721|hsa04966|hsa05110|hsa05120|hsa05152|hsa05165|hsa05323
5062	hsa04010|hsa04012|hsa04014|hsa04360|hsa04510|hsa04660|hsa04810|hsa05130|hsa05170|hsa05211
5063	hsa04012|hsa04014|hsa04360|hsa04510|hsa04660|hsa04810|hsa05130|hsa05132|hsa05170|hsa05211
50632	hsa04728
50649	hsa04810
50674	hsa04950
50700	hsa00830|hsa01100
5071	hsa04120|hsa04137|hsa04141|hsa05012|hsa05014|hsa05022
5073	hsa03018
5077	hsa05202
5078	hsa04950
5079	hsa05202
5080	hsa04550|hsa04950
50807	hsa04144|hsa04666
50808	hsa00230|hsa01232|hsa01240
5081	hsa05202
50814	hsa00100|hsa01100
50831	hsa04742
50832	hsa04742
50833	hsa04742
50834	hsa04742
50835	hsa04742
50836	hsa04742
50837	hsa04742
50838	hsa04742
50839	hsa04742
50840	hsa04742
50846	hsa04340
50848	hsa04514|hsa04530|hsa04670|hsa05120
50855	hsa04015|hsa04144|hsa04360|hsa04390|hsa04530|hsa05165
5087	hsa04927|hsa04934|hsa05202
509	hsa00190|hsa01100|hsa04714|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
5090	hsa05202
5091	hsa00020|hsa00620|hsa01100|hsa01200|hsa01230
5092	hsa00790|hsa01100
5093	hsa03040|hsa04216
50937	hsa04340
5094	hsa04216
50940	hsa00230|hsa01100|hsa04934|hsa05032
50943	hsa04659|hsa05321
50944	hsa04724
5095	hsa00280|hsa00630|hsa00640|hsa01100|hsa01200
5096	hsa00280|hsa00630|hsa00640|hsa01100|hsa01200
50964	hsa04310|hsa04928
51	hsa00071|hsa00410|hsa00592|hsa00640|hsa01040|hsa01100|hsa01200|hsa01212|hsa03320|hsa04024|hsa04146|hsa04936
51004	hsa00130|hsa01100|hsa01240
51005	hsa00520|hsa01100
51009	hsa04141
51010	hsa03018
51013	hsa03018
51019	hsa04144
51020	hsa00230|hsa00240|hsa01100|hsa01232
51021	hsa03010
51023	hsa03010
51024	hsa04137
51028	hsa04144
51032	hsa04972|hsa04974
51035	hsa04141
5104	hsa04610
5105	hsa00010|hsa00020|hsa00620|hsa01100|hsa03320|hsa04068|hsa04151|hsa04152|hsa04910|hsa04920|hsa04922|hsa04931|hsa04964
51052	hsa04080
51056	hsa00330|hsa00480|hsa01100
5106	hsa00010|hsa00020|hsa00620|hsa01100|hsa03320|hsa04068|hsa04151|hsa04152|hsa04910|hsa04920|hsa04922|hsa04931|hsa04964
51060	hsa00480|hsa01100
51065	hsa03010|hsa05171
51067	hsa00970
51068	hsa03008|hsa03013
51069	hsa03010
51071	hsa00030|hsa01100
51073	hsa03010
51074	hsa00270|hsa01100
51077	hsa03008
51079	hsa00190|hsa01100|hsa04714|hsa04723|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
51081	hsa03010
51082	hsa03020|hsa04623
51083	hsa04080
51084	hsa00040|hsa01100
51085	hsa04931|hsa04932
51091	hsa00450|hsa00970|hsa01100
51094	hsa04152|hsa04211|hsa04920|hsa04932|hsa04936
51096	hsa03008
51099	hsa04923
51100	hsa04140|hsa04144
51102	hsa00061|hsa00062|hsa01100|hsa01212
51103	hsa04714
51107	hsa04330|hsa05010
51109	hsa00830|hsa01100|hsa01240
5111	hsa03030|hsa03410|hsa03420|hsa03430|hsa04110|hsa04530|hsa05161
51111	hsa00310|hsa01100
51116	hsa03010
51119	hsa03008
51121	hsa03010|hsa05171
51128	hsa04141|hsa05134
51129	hsa03320|hsa04979
51135	hsa04010|hsa04064|hsa04620|hsa04621|hsa04722|hsa04936|hsa05130|hsa05132|hsa05133|hsa05135|hsa05140|hsa05142|hsa05145|hsa05152|hsa05161|hsa05162|hsa05164|hsa05168|hsa05169|hsa05170|hsa05171|hsa05417
51143	hsa04145|hsa04962|hsa05132
51144	hsa00062|hsa00140|hsa01040|hsa01100|hsa01212
51160	hsa04144
51164	hsa04962|hsa05014|hsa05016|hsa05022|hsa05132
51166	hsa00310|hsa00380|hsa01100|hsa01210
51167	hsa00520
51172	hsa04142
51176	hsa04310|hsa04390|hsa04520|hsa04916|hsa04934|hsa04936|hsa05132|hsa05167|hsa05200|hsa05210|hsa05213|hsa05215|hsa05216|hsa05217|hsa05221|hsa05224|hsa05225|hsa05226|hsa05412
51179	hsa00630|hsa01100|hsa01200|hsa04146
51181	hsa00040|hsa01100
51187	hsa03010|hsa05171
5119	hsa04144|hsa04217
51194	hsa03013
51196	hsa00562|hsa01100|hsa04014|hsa04015|hsa04020|hsa04024|hsa04070|hsa04919|hsa04933|hsa05131|hsa05205
51206	hsa04512|hsa04611
51208	hsa04514|hsa04530|hsa04670|hsa05130|hsa05160
51209	hsa05132|hsa05162
51227	hsa00563|hsa01100
51241	hsa04714
51246	hsa04115
51251	hsa00240|hsa01100|hsa01232
51256	hsa04150
51263	hsa03010
51264	hsa03010
51266	hsa04625
51268	hsa00260|hsa00310|hsa01100|hsa04146
51272	hsa04130
51274	hsa05202
51276	hsa05168
51284	hsa04613|hsa04620|hsa05162|hsa05164|hsa05171
51287	hsa04714
51289	hsa04080|hsa04926
51292	hsa00230|hsa01100|hsa01232
51295	hsa04010
513	hsa00190|hsa01100|hsa04714|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
5130	hsa00440|hsa00564|hsa01100|hsa05231
51301	hsa00512|hsa01100
51302	hsa00120
51305	hsa04925
51311	hsa04613|hsa04620|hsa05171
51318	hsa03010
51324	hsa04144
5133	hsa04514|hsa04660|hsa05235
51330	hsa04060
51340	hsa03040
51343	hsa04110|hsa04120|hsa04914
51347	hsa04010
5136	hsa00230|hsa01100|hsa04020|hsa04740|hsa04742|hsa04924|hsa05032
51360	hsa04141
51362	hsa03040
51363	hsa00532
51365	hsa00564|hsa04014
51366	hsa04120
51367	hsa03008
5137	hsa00230|hsa01100|hsa04020|hsa04740|hsa04742|hsa04924|hsa05032
51371	hsa03050
51373	hsa03010
51378	hsa04010|hsa04014|hsa04015|hsa04066|hsa04151
5138	hsa00230|hsa01100|hsa04022|hsa04740|hsa04925|hsa05032
51380	hsa00410|hsa00430|hsa00770|hsa01100
51382	hsa00190|hsa01100|hsa04145|hsa04150|hsa04721|hsa04966|hsa05110|hsa05120|hsa05165|hsa05323
51384	hsa04150|hsa04310|hsa04390|hsa04550|hsa04916|hsa04934|hsa05010|hsa05022|hsa05165|hsa05200|hsa05202|hsa05205|hsa05217|hsa05224|hsa05225|hsa05226
51385	hsa05168
5139	hsa00230|hsa01100|hsa04022|hsa04024|hsa04924|hsa05032
51393	hsa04621|hsa04750
514	hsa00190|hsa01100|hsa04714|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
5140	hsa00230|hsa01100|hsa04022|hsa04024|hsa04371|hsa04910|hsa04914|hsa04922|hsa04923|hsa04924|hsa05032
5141	hsa00230|hsa01100|hsa04024|hsa04928|hsa05032
51412	hsa04714|hsa05225
5142	hsa00230|hsa01100|hsa04024|hsa04928|hsa05032
51421	hsa04530
51422	hsa04068|hsa04152|hsa04211|hsa04213|hsa04371|hsa04530|hsa04710|hsa04714|hsa04910|hsa04920|hsa04921|hsa04922|hsa04931|hsa04932|hsa04936|hsa05410
51426	hsa03460|hsa05169|hsa05200|hsa05202|hsa05210|hsa05212|hsa05213|hsa05214|hsa05216|hsa05217|hsa05218|hsa05220|hsa05222|hsa05223|hsa05224|hsa05225|hsa05226
51427	hsa05168
51429	hsa05132
5143	hsa00230|hsa01100|hsa04024|hsa04928|hsa05032
51433	hsa04110|hsa04114|hsa04120|hsa04657|hsa04914|hsa05166
51434	hsa04110|hsa04114|hsa04120|hsa04914|hsa05166
5144	hsa00230|hsa01100|hsa04024|hsa04928|hsa05032
51447	hsa04070
51449	hsa00900
5145	hsa00230|hsa01100|hsa04744
51455	hsa03460
5146	hsa00230|hsa01100
51465	hsa04120|hsa04141|hsa05012|hsa05022
51466	hsa04015
5147	hsa00230|hsa01100
51477	hsa00562|hsa01100
51478	hsa00100|hsa00140|hsa01100|hsa04913
5148	hsa00230|hsa01100|hsa04744
5149	hsa00230|hsa01100
51495	hsa00062|hsa01040|hsa01100|hsa01212
51497	hsa03250
515	hsa00190|hsa01100|hsa04714|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
5150	hsa00230|hsa01100|hsa05032
51503	hsa03040
5151	hsa00230|hsa01100|hsa04927|hsa04934|hsa05032
51510	hsa04144|hsa04217
51512	hsa04115
51513	hsa05202
5152	hsa00230|hsa01100
51520	hsa00970
51529	hsa04110|hsa04114|hsa04120|hsa04914|hsa05166
5153	hsa00230|hsa01100|hsa04020|hsa04740|hsa04742|hsa04924|hsa05032
51534	hsa04144
5154	hsa01521|hsa04010|hsa04014|hsa04015|hsa04020|hsa04072|hsa04151|hsa04510|hsa04540|hsa04630|hsa04810|hsa05200|hsa05202|hsa05206|hsa05214|hsa05215|hsa05218|hsa05231|hsa05418
51540	hsa00450|hsa01100
51547	hsa00760|hsa01100
51548	hsa00760|hsa01100|hsa04714|hsa05230
5155	hsa01521|hsa04010|hsa04014|hsa04015|hsa04020|hsa04072|hsa04151|hsa04510|hsa04540|hsa04630|hsa04810|hsa05167|hsa05200|hsa05206|hsa05211|hsa05214|hsa05215|hsa05218|hsa05231|hsa05418
51552	hsa04152
51554	hsa04060|hsa04061
51555	hsa04146
5156	hsa01521|hsa04010|hsa04014|hsa04015|hsa04020|hsa04072|hsa04144|hsa04151|hsa04510|hsa04540|hsa04630|hsa04810|hsa05163|hsa05200|hsa05206|hsa05214|hsa05215|hsa05218|hsa05230|hsa05231
51561	hsa04060|hsa04625|hsa04630|hsa04659|hsa05133|hsa05152|hsa05200|hsa05321|hsa05323
51564	hsa04613|hsa05034|hsa05203
5158	hsa00230|hsa01100|hsa04744
51585	hsa03015
51588	hsa04064|hsa04120|hsa04630|hsa05418
5159	hsa01521|hsa04010|hsa04014|hsa04015|hsa04020|hsa04072|hsa04151|hsa04510|hsa04540|hsa04630|hsa04810|hsa05165|hsa05200|hsa05206|hsa05214|hsa05215|hsa05218|hsa05230|hsa05231
516	hsa00190|hsa01100|hsa04714|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
5160	hsa00010|hsa00020|hsa00620|hsa01100|hsa01200|hsa04066|hsa04922|hsa05230|hsa05415
51601	hsa00785|hsa01100|hsa01240
51602	hsa03008
51604	hsa00563|hsa01100
51606	hsa00190|hsa01100|hsa04142|hsa04145|hsa04150|hsa04721|hsa05110|hsa05120|hsa05152|hsa05165|hsa05323
5161	hsa00010|hsa00020|hsa00620|hsa01100|hsa01200|hsa04066|hsa04922|hsa05230|hsa05415
51616	hsa03022
51619	hsa04120|hsa04141|hsa05131
5162	hsa00010|hsa00020|hsa00620|hsa01100|hsa01200|hsa04066|hsa04922|hsa05230|hsa05415
51626	hsa04962|hsa05132
5163	hsa04066|hsa05230
51639	hsa03040
5164	hsa05415
51645	hsa03040
5165	hsa05415
51652	hsa04144|hsa04217
51655	hsa04713|hsa04934
5166	hsa05415
51660	hsa05415
5167	hsa00230|hsa00240|hsa00500|hsa00740|hsa00760|hsa00770|hsa01100|hsa01232
5168	hsa00565|hsa01100
51684	hsa04340|hsa05200|hsa05217
5169	hsa00230|hsa00240|hsa00500|hsa00740|hsa00760|hsa00770|hsa01100|hsa01232
51690	hsa03018|hsa03040
51691	hsa03018|hsa03040
51692	hsa03015
51699	hsa04144
517	hsa00190|hsa01100|hsa04714|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
5170	hsa01524|hsa03320|hsa04068|hsa04071|hsa04140|hsa04150|hsa04151|hsa04152|hsa04210|hsa04360|hsa04510|hsa04660|hsa04664|hsa04722|hsa04910|hsa04919|hsa04931|hsa04960|hsa05145|hsa05205|hsa05208|hsa05213|hsa05215|hsa05223|hsa05231|hsa05417
51700	hsa00520
51701	hsa04010|hsa04068|hsa04310|hsa04520
51703	hsa00061|hsa00071|hsa01100|hsa01212|hsa03320|hsa04146|hsa04216|hsa04714|hsa04920
51706	hsa00520
51710	hsa05168
51719	hsa04150|hsa04152
5172	hsa04918
51720	hsa03440
51726	hsa04141
51727	hsa00240|hsa00983|hsa01100|hsa01232|hsa01240
51728	hsa03020|hsa04623
51729	hsa03040
5173	hsa04080|hsa05017|hsa05022|hsa05030|hsa05031|hsa05034
51733	hsa00240|hsa00410|hsa00770|hsa00983|hsa01100
51735	hsa04015|hsa04530
51738	hsa04024|hsa04080|hsa04935
51744	hsa04650
5175	hsa04514|hsa04670|hsa05144|hsa05418
5176	hsa04310
51762	hsa04530
51763	hsa00562|hsa01100
51764	hsa04014|hsa04062|hsa04151|hsa04371|hsa04713|hsa04723|hsa04724|hsa04725|hsa04726|hsa04727|hsa04728|hsa04740|hsa04742|hsa04926|hsa05032|hsa05034|hsa05163|hsa05167|hsa05170|hsa05200
51776	hsa04010
51780	hsa04714
5179	hsa04080
518	hsa00190|hsa01100|hsa04714|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
51802	hsa04750
51804	hsa05202
51805	hsa00130|hsa01100|hsa01240
51806	hsa04014|hsa04015|hsa04020|hsa04022|hsa04024|hsa04070|hsa04114|hsa04218|hsa04261|hsa04270|hsa04371|hsa04625|hsa04713|hsa04720|hsa04722|hsa04728|hsa04740|hsa04744|hsa04750|hsa04910|hsa04912|hsa04915|hsa04916|hsa04921|hsa04922|hsa04924|hsa04925|hsa04970|hsa04971|hsa05010|hsa05012|hsa05022|hsa05031|hsa05034|hsa05133|hsa05152|hsa05163|hsa05167|hsa05170|hsa05200|hsa05214|hsa05417|hsa05418
51807	hsa04145|hsa04210|hsa04530|hsa04540|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05130|hsa05132
51808	hsa03013
51809	hsa00512|hsa00514|hsa01100
51816	hsa00230|hsa01100|hsa01232
5187	hsa04710|hsa04713
5188	hsa00970|hsa01100
5189	hsa04146
5190	hsa04146
5191	hsa04146
5192	hsa04146
5193	hsa04146
5194	hsa04146
5195	hsa04146
5196	hsa04060|hsa04061|hsa04062
5197	hsa04060|hsa04061|hsa04062
5198	hsa00230|hsa01100
5199	hsa05168
52	hsa00730|hsa00740|hsa01100|hsa04520|hsa05208
5207	hsa00051|hsa01100|hsa04152|hsa04922
5208	hsa00051|hsa01100|hsa04152|hsa04919
5209	hsa00051|hsa01100|hsa04066|hsa04152
521	hsa00190|hsa01100|hsa04714
5210	hsa00051|hsa04152
5211	hsa00010|hsa00030|hsa00051|hsa00052|hsa01100|hsa01200|hsa01230|hsa03018|hsa04066|hsa04152|hsa04919|hsa04922|hsa05230
5213	hsa00010|hsa00030|hsa00051|hsa00052|hsa01100|hsa01200|hsa01230|hsa03018|hsa04066|hsa04152|hsa04919|hsa04922|hsa05230
5214	hsa00010|hsa00030|hsa00051|hsa00052|hsa01100|hsa01200|hsa01230|hsa03018|hsa04066|hsa04152|hsa04919|hsa04922|hsa05230
5216	hsa04015|hsa04810|hsa05014|hsa05131|hsa05132
5217	hsa04015|hsa04810|hsa05014|hsa05131|hsa05132
5218	hsa05202
522	hsa00190|hsa01100|hsa04714|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
5222	hsa04974
5223	hsa00010|hsa00260|hsa01100|hsa01200|hsa01230|hsa04922|hsa05230
5224	hsa00010|hsa00260|hsa01100|hsa01200|hsa01230|hsa04922|hsa05230
5226	hsa00030|hsa00480|hsa01100|hsa01200
5228	hsa04010|hsa04014|hsa04015|hsa04151|hsa04510|hsa05200
523	hsa00190|hsa01100|hsa04145|hsa04150|hsa04721|hsa04966|hsa05110|hsa05120|hsa05165|hsa05323
5230	hsa00010|hsa01100|hsa01200|hsa01230|hsa04066
5232	hsa00010|hsa01100|hsa01200|hsa01230|hsa04066
5236	hsa00010|hsa00030|hsa00052|hsa00230|hsa00500|hsa00520|hsa01100|hsa01250
5238	hsa00520|hsa01100|hsa01250
5241	hsa04114|hsa04914|hsa04915|hsa05207|hsa05224
5243	hsa02010|hsa04976|hsa05206|hsa05226
5244	hsa02010|hsa04976
525	hsa00190|hsa01100|hsa04145|hsa04150|hsa04721|hsa04966|hsa05110|hsa05120|hsa05165|hsa05323
5255	hsa04020|hsa04910|hsa04922
5256	hsa04020|hsa04910|hsa04922
5257	hsa04020|hsa04910|hsa04922
526	hsa00190|hsa01100|hsa04145|hsa04150|hsa04721|hsa04966|hsa05110|hsa05120|hsa05165|hsa05323
5260	hsa04020|hsa04910|hsa04922
5261	hsa04020|hsa04910|hsa04922
5264	hsa04146
5265	hsa04610
5268	hsa04115|hsa05206
5269	hsa05146
527	hsa00190|hsa01100|hsa04142|hsa04145|hsa04721|hsa04966|hsa05110|hsa05120|hsa05152|hsa05165|hsa05323
5272	hsa05146
5273	hsa05146
5275	hsa05146
5277	hsa00563|hsa01100
5279	hsa00563|hsa01100
528	hsa00190|hsa01100|hsa04145|hsa04150|hsa04721|hsa04966|hsa05110|hsa05120|hsa05165|hsa05323
5281	hsa00563|hsa01100
5283	hsa00563|hsa01100
5284	hsa04672
5286	hsa00562|hsa01100|hsa04070|hsa05132
5287	hsa00562|hsa01100|hsa04070|hsa05132
5288	hsa00562|hsa01100|hsa04070|hsa05132
5289	hsa00562|hsa01100|hsa04070|hsa04136|hsa04140|hsa04145|hsa04371|hsa05010|hsa05014|hsa05016|hsa05017|hsa05022|hsa05131|hsa05132|hsa05152|hsa05167
529	hsa00190|hsa01100|hsa04145|hsa04150|hsa04721|hsa04966|hsa05110|hsa05120|hsa05165|hsa05323
5290	hsa00562|hsa01100|hsa01521|hsa01522|hsa01524|hsa04012|hsa04014|hsa04015|hsa04024|hsa04062|hsa04066|hsa04068|hsa04070|hsa04071|hsa04072|hsa04140|hsa04150|hsa04151|hsa04152|hsa04210|hsa04211|hsa04213|hsa04218|hsa04360|hsa04370|hsa04380|hsa04510|hsa04550|hsa04611|hsa04613|hsa04620|hsa04625|hsa04630|hsa04650|hsa04660|hsa04662|hsa04664|hsa04666|hsa04668|hsa04670|hsa04722|hsa04725|hsa04750|hsa04810|hsa04910|hsa04914|hsa04915|hsa04917|hsa04919|hsa04923|hsa04926|hsa04929|hsa04930|hsa04931|hsa04932|hsa04933|hsa04935|hsa04960|hsa04973|hsa05010|hsa05017|hsa05020|hsa05100|hsa05131|hsa05132|hsa05135|hsa05142|hsa05146|hsa05160|hsa05161|hsa05162|hsa05163|hsa05164|hsa05165|hsa05166|hsa05167|hsa05168|hsa05169|hsa05170|hsa05171|hsa05200|hsa05203|hsa05205|hsa05206|hsa05207|hsa05208|hsa05210|hsa05211|hsa05212|hsa05213|hsa05214|hsa05215|hsa05218|hsa05220|hsa05221|hsa05222|hsa05223|hsa05224|hsa05225|hsa05226|hsa05230|hsa05231|hsa05235|hsa05415|hsa05417|hsa05418
5291	hsa00562|hsa01100|hsa01521|hsa01522|hsa01524|hsa04012|hsa04014|hsa04015|hsa04024|hsa04062|hsa04066|hsa04068|hsa04070|hsa04071|hsa04072|hsa04140|hsa04150|hsa04151|hsa04152|hsa04210|hsa04211|hsa04213|hsa04218|hsa04360|hsa04370|hsa04380|hsa04510|hsa04550|hsa04611|hsa04613|hsa04620|hsa04625|hsa04630|hsa04650|hsa04660|hsa04662|hsa04664|hsa04666|hsa04668|hsa04670|hsa04722|hsa04725|hsa04750|hsa04810|hsa04910|hsa04914|hsa04915|hsa04917|hsa04919|hsa04923|hsa04926|hsa04929|hsa04930|hsa04931|hsa04932|hsa04933|hsa04935|hsa04960|hsa04973|hsa05010|hsa05017|hsa05020|hsa05100|hsa05131|hsa05132|hsa05135|hsa05142|hsa05146|hsa05160|hsa05161|hsa05162|hsa05163|hsa05164|hsa05165|hsa05166|hsa05167|hsa05168|hsa05169|hsa05170|hsa05171|hsa05200|hsa05203|hsa05205|hsa05206|hsa05207|hsa05208|hsa05210|hsa05211|hsa05212|hsa05213|hsa05214|hsa05215|hsa05218|hsa05220|hsa05221|hsa05222|hsa05223|hsa05224|hsa05225|hsa05226|hsa05230|hsa05231|hsa05235|hsa05415|hsa05417|hsa05418
5292	hsa04630|hsa04933|hsa05200|hsa05206|hsa05221
5293	hsa00562|hsa01100|hsa01521|hsa01522|hsa01524|hsa04012|hsa04014|hsa04015|hsa04024|hsa04062|hsa04066|hsa04068|hsa04070|hsa04071|hsa04072|hsa04140|hsa04150|hsa04151|hsa04152|hsa04210|hsa04211|hsa04213|hsa04218|hsa04360|hsa04370|hsa04380|hsa04510|hsa04550|hsa04611|hsa04613|hsa04620|hsa04625|hsa04630|hsa04650|hsa04660|hsa04662|hsa04664|hsa04666|hsa04668|hsa04670|hsa04722|hsa04725|hsa04750|hsa04810|hsa04910|hsa04914|hsa04915|hsa04917|hsa04919|hsa04923|hsa04926|hsa04929|hsa04930|hsa04931|hsa04932|hsa04933|hsa04935|hsa04960|hsa04973|hsa05010|hsa05017|hsa05020|hsa05100|hsa05131|hsa05132|hsa05135|hsa05142|hsa05146|hsa05160|hsa05161|hsa05162|hsa05163|hsa05164|hsa05165|hsa05166|hsa05167|hsa05168|hsa05169|hsa05170|hsa05171|hsa05200|hsa05203|hsa05205|hsa05206|hsa05207|hsa05208|hsa05210|hsa05211|hsa05212|hsa05213|hsa05214|hsa05215|hsa05218|hsa05220|hsa05221|hsa05222|hsa05223|hsa05224|hsa05225|hsa05226|hsa05230|hsa05231|hsa05235|hsa05415|hsa05417|hsa05418
